Function,Dimensions,Selection,Crossover,Pop_Size,Iters,find_solution,generation_found
Func3,2,proportional,uniform_2,22,22,1,22.0
Func3,2,proportional,uniform_2,22,22,1,21.0
Func3,2,proportional,uniform_2,22,22,0,
Func3,2,proportional,uniform_2,22,22,1,20.0
Func3,2,proportional,uniform_2,22,22,1,17.0
Func3,2,proportional,uniform_2,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,10.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,18.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,17.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,14.0
Func3,2,proportional,uniform_7,22,22,1,17.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,16.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,19.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,22.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,20.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,19.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,19.0
Func3,2,proportional,uniform_7,22,22,1,22.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,22.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,21.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,16.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,16.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,17.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,18.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,20.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,20.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,1,15.0
Func3,2,proportional,uniform_7,22,22,1,15.0
Func3,2,proportional,uniform_7,22,22,1,22.0
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_7,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,17.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,17.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,22.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,22.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,19.0
Func3,2,proportional,uniform_prop_2,22,22,1,19.0
Func3,2,proportional,uniform_prop_2,22,22,1,22.0
Func3,2,proportional,uniform_prop_2,22,22,1,14.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,21.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,13.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,18.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,19.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,22.0
Func3,2,proportional,uniform_prop_2,22,22,1,15.0
Func3,2,proportional,uniform_prop_2,22,22,1,20.0
Func3,2,proportional,uniform_prop_2,22,22,1,15.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,22.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,18.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,16.0
Func3,2,proportional,uniform_prop_2,22,22,1,18.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,15.0
Func3,2,proportional,uniform_prop_2,22,22,1,22.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,19.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,18.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,17.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,13.0
Func3,2,proportional,uniform_prop_2,22,22,1,13.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,19.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,13.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,12.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,21.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,21.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,19.0
Func3,2,proportional,uniform_prop_2,22,22,1,13.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,1,14.0
Func3,2,proportional,uniform_prop_2,22,22,1,20.0
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_2,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,22.0
Func3,2,proportional,uniform_prop_7,22,22,1,18.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,19.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,20.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,22.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,18.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,20.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,19.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,20.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,17.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,16.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,20.0
Func3,2,proportional,uniform_prop_7,22,22,1,22.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,21.0
Func3,2,proportional,uniform_prop_7,22,22,1,10.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,22.0
Func3,2,proportional,uniform_prop_7,22,22,1,8.0
Func3,2,proportional,uniform_prop_7,22,22,1,19.0
Func3,2,proportional,uniform_prop_7,22,22,1,12.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,13.0
Func3,2,proportional,uniform_prop_7,22,22,1,20.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,18.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,18.0
Func3,2,proportional,uniform_prop_7,22,22,1,12.0
Func3,2,proportional,uniform_prop_7,22,22,1,22.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,22.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,15.0
Func3,2,proportional,uniform_prop_7,22,22,1,19.0
Func3,2,proportional,uniform_prop_7,22,22,1,20.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,16.0
Func3,2,proportional,uniform_prop_7,22,22,1,19.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,19.0
Func3,2,proportional,uniform_prop_7,22,22,1,19.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,1,19.0
Func3,2,proportional,uniform_prop_7,22,22,1,15.0
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_prop_7,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,19.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,22.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,12.0
Func3,2,proportional,uniform_rank_2,22,22,1,14.0
Func3,2,proportional,uniform_rank_2,22,22,1,18.0
Func3,2,proportional,uniform_rank_2,22,22,1,20.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,19.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,21.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,10.0
Func3,2,proportional,uniform_rank_2,22,22,1,18.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,17.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,21.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,15.0
Func3,2,proportional,uniform_rank_2,22,22,1,18.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,18.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,17.0
Func3,2,proportional,uniform_rank_2,22,22,1,20.0
Func3,2,proportional,uniform_rank_2,22,22,1,21.0
Func3,2,proportional,uniform_rank_2,22,22,1,21.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,18.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,20.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,18.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,19.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,15.0
Func3,2,proportional,uniform_rank_2,22,22,1,18.0
Func3,2,proportional,uniform_rank_2,22,22,1,20.0
Func3,2,proportional,uniform_rank_2,22,22,1,21.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,9.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,10.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,20.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,14.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,22.0
Func3,2,proportional,uniform_rank_2,22,22,0,
Func3,2,proportional,uniform_rank_2,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,1,18.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,22.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,22.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,20.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,1,15.0
Func3,2,proportional,uniform_rank_7,22,22,1,21.0
Func3,2,proportional,uniform_rank_7,22,22,1,18.0
Func3,2,proportional,uniform_rank_7,22,22,1,20.0
Func3,2,proportional,uniform_rank_7,22,22,1,14.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,20.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,12.0
Func3,2,proportional,uniform_rank_7,22,22,1,15.0
Func3,2,proportional,uniform_rank_7,22,22,1,17.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,17.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,16.0
Func3,2,proportional,uniform_rank_7,22,22,1,13.0
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,17.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,20.0
Func3,2,proportional,uniform_rank_7,22,22,1,21.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,17.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,1,9.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,1,18.0
Func3,2,proportional,uniform_rank_7,22,22,1,14.0
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,16.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,17.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,15.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,15.0
Func3,2,proportional,uniform_rank_7,22,22,1,18.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,21.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,22.0
Func3,2,proportional,uniform_rank_7,22,22,1,20.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,19.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,12.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,21.0
Func3,2,proportional,uniform_rank_7,22,22,1,13.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_rank_7,22,22,1,21.0
Func3,2,proportional,uniform_rank_7,22,22,1,14.0
Func3,2,proportional,uniform_rank_7,22,22,1,17.0
Func3,2,proportional,uniform_rank_7,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,1,16.0
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,1,20.0
Func3,2,proportional,uniform_tour_3,22,22,1,17.0
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,1,22.0
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,1,19.0
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
Func3,2,proportional,uniform_tour_3,22,22,0,
